0.0851248763314304,0.13822371541732636
0.8841319711559124,0.4352205249605757
0.03241238516496414,0.21039546085478378
0.38504426449120965,0.3487912071438042
0.3742903706942259,0.32462761704653353
0.6505476304976779,0.0045447677163027445
0.31297903563308904,0.5551893425062702
0.6751598931573952,0.8859755903852081
0.7818424540891101,0.46932136141732106
0.8214429750561477,0.2791402727362179
0.08879188571815111,0.15872543904487257
0.39568379719319613,0.7511640242084795
0.5870598936710443,0.3800318492167831
0.9912502764013102,0.44088724575955307
0.44459538919120956,0.7251299092128356
0.8455254314808825,0.5701591276617671
0.5794569347492456,0.43916779911557413
0.7888840987985994,0.7667585366020091
0.5175471060640788,0.9882637636307464
0.26087067778399253,0.9657664354114168
0.8483213476180563,0.8357476847411749
0.2229289192645625,0.12409587263363742
0.0979549169056938,0.5865201281921413
0.014516195712111712,0.8734034166932326
0.4381789954696754,0.6663418604972239
0.31413868617293306,0.24517621217940833
0.09657674551120043,0.9002630407123675
0.2819815316025208,0.12339016363926714
0.3087970047463219,0.8495415202151713
0.570310247580942,0.4338380258874265
